workerid,proliferate.condition,gender,gendered_morph,id,neutral_morh,orthog,response,scale,slide_number_in_experiment,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
93,Comprehensive,neutral,suffix,Flight_attendant,suppletion,flight attendant,4,MF,17,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,female,suffix,Heir,male_adoption,heiress,7,MF,18,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,neutral,suffix,Host,male_adoption,host,4,MF,19,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,7,MF,20,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,female,suffix,Restaurant_server,suppletion,waitress,7,MF,21,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,male,suffix,Hero,male_adoption,hero,4,MF,22,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,female,man_woman,Congressperson,person_compound,congresswoman,7,MF,23,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,female,man_woman,Fisher,clipping,fisherwoman,7,MF,24,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,male,man_woman,God,male_adoption,god,4,MF,25,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,neutral,man_woman,Firefighter,neutral_compound,firefighter,3,MF,26,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,4,MF,27,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,neutral,man_woman,Stunt_double,neutral_compound,stunt double,4,MF,28,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,male,man_woman,Gentleperson,person_compound,gentleman,2,MF,29,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,7,MF,30,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,male,man_woman,Mail_Carrier,neutral_compound,mailman,4,MF,31,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,male,man_woman,Chair,clipping,chairman,4,MF,32,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,male,man_woman,Horseperson,person_compound,horseman,4,MF,33,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,male,man_woman,Maintenance_Person,person_compound,handyman,3,MF,34,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,female,man_woman,Camera,neutral_compound,camerawoman,7,MF,35,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,neutral,suffix,Villain,male_adoption,villain,4,MF,36,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,neutral,boy_girl,Paper_carrier,neutral_compound,paper carrier,4,MF,37,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,neutral,man_woman,Crewmember,neutral_compound,crewmember,4,MF,38,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,female,man_woman,Police_officer,neutral_compound,policewoman,7,MF,39,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,male,gender_compound,Headteacher,neutral_compound,headmaster,4,MF,40,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,neutral,gender_compound,Proprieter,suppletion,proprieter,4,MF,41,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
93,Comprehensive,neutral,man_woman,Foreperson,person_compound,foreperson,4,MF,42,[],39,Yes,"When the word included woman, it was very likely a woman, but when it included man, it wasn't as clear because of the use of male terms as the default.",4,2,1,Male,English,Chrome,Windows,1080,1920,3.1117166666666667,
44,Comprehensive,,,example1,,,6,,2,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,male,suffix,Flight_attendant,suppletion,airline steward,2,FM,4,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,male,suffix,Heir,male_adoption,heir,4,FM,5,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,female,man_woman,Salesperson,person_compound,saleswoman,1,FM,6,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,neutral,man_woman,Anchor,clipping,anchor,5,FM,7,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,neutral,boy_girl,Paper_carrier,neutral_compound,paper carrier,6,FM,8,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,neutral,man_woman,Camera,neutral_compound,camera operator,5,FM,9,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,female,suffix,Actor,male_adoption,actress,1,FM,10,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,neutral,man_woman,Mail_Carrier,neutral_compound,mail carrier,5,FM,11,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,male,suffix,Villain,male_adoption,villain,6,FM,12,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,male,man_woman,Congressperson,person_compound,congressman,6,FM,13,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,male,suffix,Host,male_adoption,host,6,FM,14,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,neutral,suffix,Restaurant_server,suppletion,restaurant server,3,FM,15,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,male,man_woman,Gentleperson,person_compound,gentleman,7,FM,16,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,1,FM,17,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,1,FM,18,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,neutral,gender_compound,Bartender,neutral_compound,bartender,4,FM,19,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,female,man_woman,Garbage_Collector,neutral_compound,garbagewoman,1,FM,20,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,male,boy_girl,Newsboy,male_adoption,newsboy,7,FM,21,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,female,man_woman,Maintenance_Person,person_compound,handywoman,1,FM,22,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,male,suffix,Sorcerer,male_adoption,sorcerer,7,FM,23,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,neutral,man_woman,Door_attendant,neutral_compound,door attendant,5,FM,24,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,neutral,man_woman,Firefighter,neutral_compound,firefighter,6,FM,25,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,female,man_woman,Police_officer,neutral_compound,policewoman,1,FM,26,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,2,FM,27,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,female,suffix,Usher,male_adoption,usherette,1,FM,28,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,male,suffix,Hunter,male_adoption,hunter,6,FM,29,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,neutral,man_woman,Fisher,clipping,fisher,6,FM,30,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,male,man_woman,God,male_adoption,god,7,FM,31,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,male,suffix,Emperor,male_adoption,emperor,6,FM,32,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,neutral,man_woman,Horseperson,person_compound,horseperson,4,FM,33,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,female,suffix,Hero,male_adoption,heroine,1,FM,34,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,1,FM,35,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,female,man_woman,Assemblyperson,person_compound,assemblywoman,1,FM,36,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,neutral,gender_compound,Proprieter,suppletion,proprieter,4,FM,37,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,male,man_woman,Chair,clipping,chairman,5,FM,38,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,female,man_woman,Craftsperson,person_compound,craftswoman,1,FM,39,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,neutral,man_woman,Meteorologist,suppletion,meteorologist,5,FM,40,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,male,man_woman,Stunt_double,neutral_compound,stuntman,6,FM,41,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
44,Comprehensive,female,man_woman,Businessperson,person_compound,businesswoman,1,FM,42,[],32,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,3.3287666666666667,
101,Comprehensive,,,example1,,,5,,2,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,male,suffix,Host,male_adoption,host,5,FM,4,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,female,boy_girl,Newsboy,male_adoption,newsgirl,1,FM,5,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,neutral,man_woman,Mail_Carrier,neutral_compound,mail carrier,4,FM,6,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,male,man_woman,Congressperson,person_compound,congressman,7,FM,7,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,male,suffix,Villain,male_adoption,villain,5,FM,8,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,male,man_woman,Crewmember,neutral_compound,crewman,7,FM,9,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,4,FM,10,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,male,man_woman,Foreperson,person_compound,foreman,7,FM,11,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,male,man_woman,Meteorologist,suppletion,weatherman,7,FM,12,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,male,man_woman,Firefighter,neutral_compound,fireman,7,FM,13,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,female,suffix,Emperor,male_adoption,empress,1,FM,14,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,neutral,man_woman,Salesperson,person_compound,salesperson,4,FM,15,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,1,FM,16,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,female,man_woman,Fisher,clipping,fisherwoman,1,FM,17,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,neutral,suffix,Flight_attendant,suppletion,flight attendant,4,FM,18,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,female,boy_girl,Paper_carrier,neutral_compound,papergirl,1,FM,19,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,female,man_woman,Maintenance_Person,person_compound,handywoman,1,FM,20,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,female,suffix,Hunter,male_adoption,huntress,1,FM,21,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,neutral,suffix,Hero,male_adoption,hero,4,FM,22,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,neutral,man_woman,Stunt_double,neutral_compound,stunt double,4,FM,23,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,female,man_woman,Chair,clipping,chairwoman,1,FM,24,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,neutral,man_woman,Assemblyperson,person_compound,assemblyperson,4,FM,25,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,neutral,man_woman,Craftsperson,person_compound,craftsperson,4,FM,26,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,female,suffix,Actor,male_adoption,actress,1,FM,27,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,neutral,man_woman,Garbage_Collector,neutral_compound,garbage collector,5,FM,28,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,male,man_woman,Businessperson,person_compound,businessman,7,FM,29,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,female,man_woman,Camera,neutral_compound,camerawoman,1,FM,30,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,male,suffix,Heir,male_adoption,heir,6,FM,31,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,male,gender_compound,Bartender,neutral_compound,barman,7,FM,32,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,neutral,man_woman,Door_attendant,neutral_compound,door attendant,4,FM,33,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,male,man_woman,God,male_adoption,god,5,FM,34,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,neutral,suffix,Sorcerer,male_adoption,sorcerer,6,FM,35,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,neutral,gender_compound,Proprieter,suppletion,proprieter,4,FM,36,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,1,FM,37,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,neutral,suffix,Restaurant_server,suppletion,restaurant server,4,FM,38,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,female,man_woman,Horseperson,person_compound,horsewoman,1,FM,39,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,male,man_woman,Police_officer,neutral_compound,policeman,7,FM,40,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,female,man_woman,Gentleperson,person_compound,gentlewoman,1,FM,41,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
101,Comprehensive,male,suffix,Usher,male_adoption,usher,4,FM,42,[],42,No,,3,1,1,Female,English,Chrome,Mac,900,1440,2.74945,
100,Comprehensive,,,example1,,,5,,2,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,male,man_woman,Gentleperson,person_compound,gentleman,7,FM,4,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,male,man_woman,Assemblyperson,person_compound,assemblyman,5,FM,5,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,neutral,man_woman,Mail_Carrier,neutral_compound,mail carrier,4,FM,6,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,4,FM,7,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,male,man_woman,Stunt_double,neutral_compound,stuntman,4,FM,8,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,male,suffix,Emperor,male_adoption,emperor,4,FM,9,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,male,suffix,Usher,male_adoption,usher,4,FM,10,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,neutral,gender_compound,Bartender,neutral_compound,bartender,4,FM,11,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,male,man_woman,Crewmember,neutral_compound,crewman,6,FM,12,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,female,man_woman,God,male_adoption,goddess,1,FM,13,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,neutral,suffix,Villain,male_adoption,villain,4,FM,14,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,neutral,man_woman,Craftsperson,person_compound,craftsperson,4,FM,15,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,female,suffix,Hunter,male_adoption,huntress,1,FM,16,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,1,FM,17,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,neutral,man_woman,Layperson,person_compound,layperson,4,FM,18,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,neutral,gender_compound,Proprieter,suppletion,proprieter,4,FM,19,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,neutral,suffix,Actor,male_adoption,actor,4,FM,20,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,male,suffix,Host,male_adoption,host,4,FM,21,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,male,man_woman,Firefighter,neutral_compound,fireman,5,FM,22,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,female,man_woman,Horseperson,person_compound,horsewoman,4,FM,23,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,female,man_woman,Fisher,clipping,fisherwoman,1,FM,24,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,female,man_woman,Door_attendant,neutral_compound,doorwoman,1,FM,25,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,female,boy_girl,Paper_carrier,neutral_compound,papergirl,1,FM,26,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,female,man_woman,Maintenance_Person,person_compound,handywoman,1,FM,27,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,male,man_woman,Garbage_Collector,neutral_compound,garbageman,7,FM,28,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,male,suffix,Flight_attendant,suppletion,airline steward,4,FM,29,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,neutral,suffix,Hero,male_adoption,hero,4,FM,30,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,neutral,man_woman,Meteorologist,suppletion,meteorologist,4,FM,31,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,1,FM,32,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,male,suffix,Restaurant_server,suppletion,waiter,4,FM,33,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,neutral,man_woman,Police_officer,neutral_compound,police officer,4,FM,34,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,7,FM,35,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,female,man_woman,Chair,clipping,chairwoman,1,FM,36,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,female,man_woman,Congressperson,person_compound,congresswoman,1,FM,37,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,neutral,man_woman,Camera,neutral_compound,camera operator,4,FM,38,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,4,FM,39,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,female,suffix,Sorcerer,male_adoption,sroceress,1,FM,40,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,male,man_woman,Businessperson,person_compound,businessman,7,FM,41,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
100,Comprehensive,female,suffix,Heir,male_adoption,heiress,1,FM,42,[],28,Yes,No comments,4,1,1,Female,English,Chrome,Windows,768,1366,4.790866666666667,
74,Comprehensive,,,example1,,,6,,2,[],28,Yes,,3,2,1,Male,English,Chrome,Windows,1440,2560,3.0012666666666665,
74,Comprehensive,neutral,suffix,Heir,male_adoption,heir,4,MF,4,[],28,Yes,,3,2,1,Male,English,Chrome,Windows,1440,2560,3.0012666666666665,
74,Comprehensive,male,man_woman,Foreperson,person_compound,foreman,2,MF,5,[],28,Yes,,3,2,1,Male,English,Chrome,Windows,1440,2560,3.0012666666666665,
74,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,7,MF,6,[],28,Yes,,3,2,1,Male,English,Chrome,Windows,1440,2560,3.0012666666666665,
74,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,4,MF,7,[],28,Yes,,3,2,1,Male,English,Chrome,Windows,1440,2560,3.0012666666666665,
74,Comprehensive,male,suffix,Actor,male_adoption,actor,1,MF,8,[],28,Yes,,3,2,1,Male,English,Chrome,Windows,1440,2560,3.0012666666666665,
74,Comprehensive,female,suffix,Usher,male_adoption,usherette,7,MF,9,[],28,Yes,,3,2,1,Male,English,Chrome,Windows,1440,2560,3.0012666666666665,
74,Comprehensive,neutral,suffix,Host,male_adoption,host,4,MF,10,[],28,Yes,,3,2,1,Male,English,Chrome,Windows,1440,2560,3.0012666666666665,
