"workerid","proliferate.condition","choice","correct","gender","lexeme","name","response","trial_id","trial_no","type","subject_information.age","subject_information.asses","subject_information.comments","subject_information.education","subject_information.enjoyment","subject_information.gender","subject_information.gender_q1","subject_information.gender_q10","subject_information.gender_q11","subject_information.gender_q12","subject_information.gender_q13","subject_information.gender_q2","subject_information.gender_q3","subject_information.gender_q4","subject_information.gender_q5","subject_information.gender_q6","subject_information.gender_q7","subject_information.gender_q8","subject_information.gender_q9","subject_information.language","subject_information.party_alignment","subject_information.price","system.Browser","system.OS","system.screenH","system.screenW","time_in_minutes","error","speaker_cond"
776,"Dems","",0,"filler","customer","filler","customer","",79,"filler_semantic",28,"Yes","",2,2,"Female",100,0,0,0,0,100,100,100,100,0,0,0,12,"English",5,1,"Chrome","Mac",900,1440,6.55595,NA,"dems"
709,"Dems","True",NA,"","","","","example",NA,"",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","scientist","filler","researcher","",0,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","dalmatian","filler","dog","",1,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","singer","filler","performer","",2,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","lake","filler","lives","",3,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"male","congressperson","Nicholas","congressperson","",4,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","soup","filler","with","",5,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","tree","filler","down","",6,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","sipping","filler","on","",7,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","pets","filler","pets","",8,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","fountain","filler","puddle","",9,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","there","filler","are","",10,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","proud","filler","proud","",11,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","China","filler","to","",12,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","Spain","filler","from","",13,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","school","filler","is","",14,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","bird","filler","peacocks","",15,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","definite","filler","a","",16,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"male","craftsperson","Jacob","craftsman","",17,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",1,"attention","videogames","attention","videogames","",18,"test_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","running","filler","running","",19,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"male","anchor","Christopher","anchor","",20,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",1,"attention","eating","attention","eat","",21,"test_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"female","heir","Emily","heiress","",22,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"male","villain","William","villain","",23,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"male","host","Joshua","host","",24,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","Kiwi","filler","has","",25,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",1,"attention","song","attention","sang","",26,"test_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","submarine","filler","under","",27,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","computer","filler","phone","",28,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"female","meteorologist","Madison","meteorologist","",29,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","lawyer","filler","lawyer","",30,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","octopus","filler","octopi","",31,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","drink","filler","coffee","",32,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","director","filler","director","",33,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"female","businessperson","Kalya","businessperson","",34,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","cook","filler","chef","",35,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","numbers","filler","numbers","",36,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","writer","filler","journalist","",37,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","go","filler","go","",38,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",1,"attention","determiner","attention","this","",39,"test_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"male","hero","Michael","hero","",40,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","watching","filler","movie","",41,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","programmer","filler","software engineer","",42,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"male","actor","Joseph","actor","",43,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","Belgrade","filler","over","",44,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","glass","filler","glass","",45,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",1,"attention","store","attention","walking","",46,"test_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"attention","party","attention","he","",47,"test_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","teacher","filler","teacher","",48,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","customer","filler","customer","",49,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","ice","filler","water","",50,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","cat","filler","cat","",51,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",1,"attention","olympics","attention","United States","",52,"test_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"female","stunt double","Sarah","stunt double","",53,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","doctor","filler","doctor","",54,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"female","foreperson","Samantha","foreperson","",55,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","page","filler","page","",56,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","horse","filler","horse","",57,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",1,"attention","typing","attention","the","",58,"test_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"female","camera operator","Jessica","camera operator","",59,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","plants","filler","have","",60,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","cactus","filler","cacti","",61,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"female","layperson","Lauren","layperson","",62,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","Uganda","filler","on","",63,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","bookkeeper","filler","librarian","",64,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","napkin","filler","napkin","",65,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","there2","filler","is","",66,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","over","filler","over","",67,"filler_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","fish","filler","goldfish","",68,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"male","firefighter","John","firefighter","",69,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","tomorrow","filler","tomorrow","",70,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"female","police officer","Hannah","police officer","",71,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"attention","modal","attention","would've","",72,"test_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"female","flight attendant","Alyssa","flight attendant","",73,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","dancer","filler","choreographer","",74,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"male","salesperson","Matthew","salesperson","",75,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",1,"attention","mask","attention","is","",76,"test_grammatical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"male","crewmember","Andrew","crewmember","",77,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"female","hunter","Elizabeth","huntress","",78,"critical",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
709,"Dems","",0,"filler","shipping","filler","delivery","",79,"filler_semantic",18,"Yes","",1,1,"Female",69,0,41,0,0,100,100,100,100,30,35,0,46," English",4,1,"Chrome","Windows",768,1366,9.05523333333333,NA,"dems"
761,"Dems","True",NA,"","","","","example",NA,"",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",1,"attention","mask","attention","is","",0,"test_grammatical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","lake","filler","lives","",1,"filler_grammatical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","dancer","filler","choreographer","",2,"filler_semantic",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","go","filler","go","",3,"filler_grammatical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",1,"attention","determiner","attention","this","",4,"test_grammatical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"female","actor","Hannah","actress","",5,"critical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"male","hero","Nicholas","hero","",6,"critical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","numbers","filler","numbers","",7,"filler_semantic",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","cook","filler","chef","",8,"filler_semantic",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"female","congressperson","Elizabeth","congresswoman","",9,"critical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"male","layperson","Austin","layman","",10,"critical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","director","filler","director","",11,"filler_semantic",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","definite","filler","a","",12,"filler_grammatical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","proud","filler","proud","",13,"filler_grammatical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"female","businessperson","Kalya","businesswoman","",14,"critical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","computer","filler","phone","",15,"filler_semantic",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"female","meteorologist","Jessica","meteorologist","",16,"critical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","fountain","filler","puddle","",17,"filler_semantic",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","lawyer","filler","solicitor","",18,"filler_semantic",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","watching","filler","opera","",19,"filler_semantic",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"male","stunt double","Joseph","stunt double","",20,"critical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"male","heir","William","heir","",21,"critical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"female","crewmember","Sarah","crewwoman","",22,"critical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"female","craftsperson","Rachel","craftswoman","",23,"critical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","soup","filler","with","",24,"filler_grammatical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","horse","filler","horse","",25,"filler_semantic",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","there2","filler","is","",26,"filler_grammatical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","dalmatian","filler","dalmatian","",27,"filler_semantic",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","shipping","filler","pick-up","",28,"filler_semantic",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","scientist","filler","researcher","",29,"filler_semantic",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","over","filler","between","",30,"filler_grammatical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",1,"attention","modal","attention","would","",31,"test_grammatical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","Kiwi","filler","has","",32,"filler_grammatical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","sipping","filler","on","",33,"filler_grammatical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"filler","tree","filler","down","",34,"filler_grammatical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",0,"female","salesperson","Madison","salesperson","",35,"critical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
761,"Dems","",1,"attention","party","attention","it","",36,"test_grammatical",20,"Yes","",2,2,"Female",68,0,31,0,0,100,100,100,100,36,44,0,58,"english",5,1,"Chrome","Mac",900,1440,7.56498333333333,NA,"dems"
