workerid,proliferate.condition,condition,form,lbr_after,lbr_before,lexeme,name,region,response_correct,rt,trial_id,trial_no,word_idx,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.gender_q1,subject_information.gender_q10,subject_information.gender_q11,subject_information.gender_q12,subject_information.gender_q13,subject_information.gender_q2,subject_information.gender_q3,subject_information.gender_q4,subject_information.gender_q5,subject_information.gender_q6,subject_information.gender_q7,subject_information.gender_q8,subject_information.gender_q9,subject_information.language,subject_information.party_alignment,subject_information.price,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
122,all,neutral_female,reading.,0,0,host,Alyssa,none,1,784,host_neutral_female,4,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,Andrew,0,0,foreperson,Andrew,none,1,341,foreperson_congruent_male,5,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,is,0,0,foreperson,Andrew,none,1,384,foreperson_congruent_male,5,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,a,0,0,foreperson,Andrew,none,1,368,foreperson_congruent_male,5,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,foreman,0,0,foreperson,Andrew,none,1,440,foreperson_congruent_male,5,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,from,0,0,foreperson,Andrew,none,1,407,foreperson_congruent_male,5,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,New York.,0,0,foreperson,Andrew,none,1,705,foreperson_congruent_male,5,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,He,0,0,foreperson,Andrew,none,1,424,foreperson_congruent_male,5,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,likes,0,0,foreperson,Andrew,none,1,320,foreperson_congruent_male,5,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,cycling.,0,0,foreperson,Andrew,none,1,704,foreperson_congruent_male,5,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,Jacob,0,0,salesperson,Jacob,none,1,479,_neutral_male,6,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,is,0,0,salesperson,Jacob,none,1,464,_neutral_male,6,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,a,0,0,salesperson,Jacob,none,1,416,_neutral_male,6,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,salesperson,0,0,salesperson,Jacob,critical,1,720,_neutral_male,6,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,from,0,0,salesperson,Jacob,none,1,384,_neutral_male,6,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,Delaware.,0,0,salesperson,Jacob,none,1,544,_neutral_male,6,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,He,0,0,salesperson,Jacob,none,1,456,_neutral_male,6,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,likes,0,0,salesperson,Jacob,none,1,336,_neutral_male,6,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,cooking.,0,0,salesperson,Jacob,none,1,704,_neutral_male,6,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,David,0,0,hero,David,none,1,424,_neutral_male,7,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,is,0,0,hero,David,none,1,384,_neutral_male,7,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,a,0,0,hero,David,none,1,352,_neutral_male,7,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,hero,0,0,hero,David,critical,1,368,_neutral_male,7,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,from,0,0,hero,David,none,1,368,_neutral_male,7,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,Iowa.,0,0,hero,David,none,1,568,_neutral_male,7,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,He,0,0,hero,David,none,1,808,_neutral_male,7,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,likes,0,0,hero,David,none,1,384,_neutral_male,7,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,hiking.,0,0,hero,David,none,1,792,_neutral_male,7,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,Madison,0,0,anchor,Madison,none,1,383,anchor_neutral_female,8,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,is,0,0,anchor,Madison,none,1,440,anchor_neutral_female,8,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,an,0,0,anchor,Madison,none,1,464,anchor_neutral_female,8,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,anchor,0,0,anchor,Madison,critical,1,673,anchor_neutral_female,8,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,from,0,0,anchor,Madison,none,1,415,anchor_neutral_female,8,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,Florida.,0,0,anchor,Madison,none,1,1625,anchor_neutral_female,8,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,She,0,0,anchor,Madison,none,1,416,anchor_neutral_female,8,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,likes,0,0,anchor,Madison,none,1,368,anchor_neutral_female,8,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,swimming.,0,0,anchor,Madison,none,1,800,anchor_neutral_female,8,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,Megan,0,0,layperson,Megan,none,1,496,layperson_neutral_female,9,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,is,0,0,layperson,Megan,none,1,384,layperson_neutral_female,9,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,a,0,0,layperson,Megan,none,1,455,layperson_neutral_female,9,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,layperson,0,0,layperson,Megan,critical,1,464,layperson_neutral_female,9,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,from,0,0,layperson,Megan,none,1,1449,layperson_neutral_female,9,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,Alabama.,0,0,layperson,Megan,none,1,1064,layperson_neutral_female,9,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,She,0,0,layperson,Megan,none,1,439,layperson_neutral_female,9,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,likes,0,0,layperson,Megan,none,1,320,layperson_neutral_female,9,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,surfing.,0,0,layperson,Megan,none,1,497,layperson_neutral_female,9,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,Lauren,0,0,stunt double,Lauren,none,1,399,stunt double_congruent_female,10,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,is,0,0,stunt double,Lauren,none,1,368,stunt double_congruent_female,10,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,a,0,0,stunt double,Lauren,none,1,536,stunt double_congruent_female,10,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,stuntwoman,0,0,stunt double,Lauren,critical,1,616,stunt double_congruent_female,10,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,from,0,0,stunt double,Lauren,none,1,368,stunt double_congruent_female,10,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,Illinois.,0,0,stunt double,Lauren,none,1,649,stunt double_congruent_female,10,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,She,0,0,stunt double,Lauren,none,1,455,stunt double_congruent_female,10,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,likes,0,0,stunt double,Lauren,none,1,344,stunt double_congruent_female,10,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,writing.,0,0,stunt double,Lauren,none,1,949,stunt double_congruent_female,10,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,Elizabeth,0,0,businessperson,Elizabeth,none,1,383,businessperson_congruent_female,11,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,is,0,0,businessperson,Elizabeth,none,1,400,businessperson_congruent_female,11,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,a,0,0,businessperson,Elizabeth,none,1,368,businessperson_congruent_female,11,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,businesswoman,0,0,businessperson,Elizabeth,critical,1,1304,businessperson_congruent_female,11,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,from,0,0,businessperson,Elizabeth,none,1,400,businessperson_congruent_female,11,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,South Dakota.,0,0,businessperson,Elizabeth,none,1,672,businessperson_congruent_female,11,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,She,0,0,businessperson,Elizabeth,none,1,288,businessperson_congruent_female,11,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,likes,0,0,businessperson,Elizabeth,none,1,272,businessperson_congruent_female,11,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,reading.,0,0,businessperson,Elizabeth,none,1,665,businessperson_congruent_female,11,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,William,0,0,police officer,William,none,1,408,police officer_congruent_male,12,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,is,0,0,police officer,William,none,1,368,police officer_congruent_male,12,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,a,0,0,police officer,William,none,1,368,police officer_congruent_male,12,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,policeman,0,0,police officer,William,critical,1,496,police officer_congruent_male,12,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,from,0,0,police officer,William,none,1,385,police officer_congruent_male,12,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,Nebraska.,0,0,police officer,William,none,1,695,police officer_congruent_male,12,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,He,0,0,police officer,William,none,1,472,police officer_congruent_male,12,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,likes,0,0,police officer,William,none,1,272,police officer_congruent_male,12,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,dancing.,0,0,police officer,William,none,1,848,police officer_congruent_male,12,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,Austin,0,0,craftsperson,Austin,none,1,406,_neutral_male,13,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,is,0,0,craftsperson,Austin,none,1,385,_neutral_male,13,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,a,0,0,craftsperson,Austin,none,1,415,_neutral_male,13,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,craftsperson,0,0,craftsperson,Austin,critical,1,977,_neutral_male,13,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,from,0,0,craftsperson,Austin,none,1,727,_neutral_male,13,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,New Mexico.,0,0,craftsperson,Austin,none,1,1152,_neutral_male,13,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,He,0,0,craftsperson,Austin,none,1,384,_neutral_male,13,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,likes,0,0,craftsperson,Austin,none,1,248,_neutral_male,13,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,dancing.,0,0,craftsperson,Austin,none,1,520,_neutral_male,13,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,Christopher,0,0,hunter,Christopher,none,1,489,_neutral_male,14,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,is,0,0,hunter,Christopher,none,1,551,_neutral_male,14,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,a,0,0,hunter,Christopher,none,1,720,_neutral_male,14,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,hunter,0,0,hunter,Christopher,critical,1,960,_neutral_male,14,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,from,0,0,hunter,Christopher,none,1,504,_neutral_male,14,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,Oklahoma.,0,0,hunter,Christopher,none,1,1336,_neutral_male,14,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,He,0,0,hunter,Christopher,none,1,440,_neutral_male,14,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,likes,0,0,hunter,Christopher,none,1,336,_neutral_male,14,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,dancing.,0,0,hunter,Christopher,none,1,768,_neutral_male,14,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,Hannah,0,0,crewmember,Hannah,none,1,735,crewmember_neutral_female,15,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,is,0,0,crewmember,Hannah,none,1,736,crewmember_neutral_female,15,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,a,0,0,crewmember,Hannah,none,1,496,crewmember_neutral_female,15,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,crewmember,0,0,crewmember,Hannah,none,1,466,crewmember_neutral_female,15,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,from,0,0,crewmember,Hannah,none,1,646,crewmember_neutral_female,15,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,Kentucky.,0,0,crewmember,Hannah,none,1,705,crewmember_neutral_female,15,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,She,0,0,crewmember,Hannah,none,1,600,crewmember_neutral_female,15,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,likes,0,0,crewmember,Hannah,none,1,631,crewmember_neutral_female,15,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,walking.,0,0,crewmember,Hannah,none,1,728,crewmember_neutral_female,15,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,Joseph,0,0,meteorologist,Joseph,none,1,409,_neutral_male,16,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,is,0,0,meteorologist,Joseph,none,1,350,_neutral_male,16,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,a,0,0,meteorologist,Joseph,none,1,520,_neutral_male,16,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,meteorologist,0,0,meteorologist,Joseph,critical,1,832,_neutral_male,16,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,from,0,0,meteorologist,Joseph,none,1,568,_neutral_male,16,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,Kansas.,0,0,meteorologist,Joseph,none,1,1009,_neutral_male,16,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,He,0,0,meteorologist,Joseph,none,1,583,_neutral_male,16,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,likes,0,0,meteorologist,Joseph,none,1,352,_neutral_male,16,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_male,cycling.,0,0,meteorologist,Joseph,none,1,600,_neutral_male,16,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,Samantha,0,0,congressperson,Samantha,none,1,575,congressperson_congruent_female,17,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,is,0,0,congressperson,Samantha,none,1,432,congressperson_congruent_female,17,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,a,0,0,congressperson,Samantha,none,1,472,congressperson_congruent_female,17,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
